commodity,supplier_id,country,supplier_name,avg_temperature_celsius,rainfall_mm_per_year,extreme_events_per_year,cost_per_unit_usd,lead_time_days,quality_score,reliability_score,climate_risk_level,predicted_climate_risk,climate_risk_score,cost_normalized,lead_time_normalized,quality_normalized,composite_score,rank
Palm Oil,17,Indonesia,Indonesia_Supplier_17,27.79,3192.22,6.0,0.84,33,0.758,0.821,Medium,Medium,0.5,0.4772727272727274,0.7878787878787878,0.516,0.5694878787878788,138
Palm Oil,105,Thailand,Thailand_Supplier_5,30.19,1330.87,4.0,0.84,34,0.774,0.903,Medium,Medium,0.5,0.4772727272727274,0.7575757575757576,0.548,0.5683121212121213,139
Palm Oil,175,Colombia,Colombia_Supplier_25,26.99,2098.98,1.0,1.02,48,0.915,1.0,Low,Low,1.0,0.06818181818181823,0.33333333333333337,0.8300000000000001,0.5663787878787879,140
Palm Oil,170,Colombia,Colombia_Supplier_20,24.28,2116.9,2.0,0.96,53,0.921,0.776,Low,Low,1.0,0.2045454545454547,0.18181818181818177,0.8420000000000001,0.5649909090909091,141
Palm Oil,55,Malaysia,Malaysia_Supplier_5,31.02,2392.45,5.0,0.97,32,0.909,0.81,Medium,Medium,0.5,0.181818181818182,0.8181818181818181,0.8180000000000001,0.5636,142
Palm Oil,212,Nigeria,Nigeria_Supplier_12,26.97,1201.76,9.0,0.69,41,0.676,0.62,Medium,Medium,0.5,0.8181818181818183,0.5454545454545454,0.3520000000000001,0.561309090909091,143
Palm Oil,78,Malaysia,Malaysia_Supplier_28,24.27,2697.42,8.0,0.88,29,0.716,0.928,Medium,Medium,0.5,0.38636363636363635,0.9090909090909091,0.43199999999999994,0.5602636363636363,144
Palm Oil,70,Malaysia,Malaysia_Supplier_20,26.36,2948.45,7.0,0.78,35,0.685,0.874,Medium,Medium,0.5,0.6136363636363635,0.7272727272727273,0.3700000000000001,0.5592272727272727,145
Palm Oil,171,Colombia,Colombia_Supplier_21,23.75,2410.77,2.0,1.04,49,0.939,0.767,Low,Low,1.0,0.022727272727272707,0.303030303030303,0.8779999999999999,0.5570393939393938,146
Palm Oil,157,Colombia,Colombia_Supplier_7,22.91,1725.32,4.0,1.0,49,0.868,0.783,Low,Low,1.0,0.11363636363636376,0.303030303030303,0.736,0.5513666666666667,147
Palm Oil,102,Thailand,Thailand_Supplier_2,30.95,1927.17,5.0,0.94,39,0.968,0.734,Medium,Medium,0.5,0.2500000000000002,0.6060606060606061,0.9359999999999999,0.5512151515151515,148
Palm Oil,136,Thailand,Thailand_Supplier_36,27.68,1985.02,8.0,0.95,37,0.941,0.901,Medium,Medium,0.5,0.2272727272727274,0.6666666666666667,0.8819999999999999,0.5498848484848485,149
Palm Oil,6,Indonesia,Indonesia_Supplier_6,28.37,3156.91,5.0,0.67,36,0.898,0.66,High,High,0.0,0.8636363636363635,0.696969696969697,0.796,0.5493515151515151,150
Palm Oil,151,Colombia,Colombia_Supplier_1,25.11,1798.73,5.0,0.98,44,0.739,0.815,Low,Low,1.0,0.15909090909090917,0.4545454545454546,0.478,0.549009090909091,151
Palm Oil,211,Nigeria,Nigeria_Supplier_11,25.0,1222.03,4.0,0.69,55,0.534,0.726,Low,Low,1.0,0.8181818181818183,0.12121212121212122,0.06800000000000006,0.5484484848484849,152
Palm Oil,227,Nigeria,Nigeria_Supplier_27,28.36,2122.12,5.0,0.78,45,0.847,0.78,Medium,Medium,0.5,0.6136363636363635,0.4242424242424242,0.694,0.548269696969697,153
Palm Oil,173,Colombia,Colombia_Supplier_23,25.59,1797.24,2.0,1.02,52,0.945,0.991,Low,Low,1.0,0.06818181818181823,0.21212121212121215,0.8899999999999999,0.5480757575757575,154
Palm Oil,248,Nigeria,Nigeria_Supplier_48,28.86,1518.96,5.0,0.77,48,0.884,0.771,Medium,Medium,0.5,0.6363636363636364,0.33333333333333337,0.768,0.5460242424242424,155
Palm Oil,26,Indonesia,Indonesia_Supplier_26,27.95,2244.4,3.0,0.83,48,0.59,0.878,Low,Low,1.0,0.5000000000000001,0.33333333333333337,0.17999999999999994,0.5443333333333333,156
Palm Oil,163,Colombia,Colombia_Supplier_13,23.11,2393.99,4.0,1.01,51,0.902,0.821,Low,Low,1.0,0.09090909090909094,0.24242424242424243,0.804,0.5441333333333334,157
Palm Oil,127,Thailand,Thailand_Supplier_27,26.44,1596.98,9.0,0.93,35,0.857,0.84,Medium,Medium,0.5,0.2727272727272727,0.7272727272727273,0.714,0.5428000000000001,158
Palm Oil,197,Colombia,Colombia_Supplier_47,25.76,2426.38,1.0,0.95,49,0.773,0.861,Low,Low,1.0,0.2272727272727274,0.303030303030303,0.546,0.5417757575757576,159
Palm Oil,7,Indonesia,Indonesia_Supplier_7,27.83,3330.82,8.0,0.66,32,0.789,0.72,High,High,0.0,0.8863636363636362,0.8181818181818181,0.5780000000000001,0.5417363636363636,160
Palm Oil,213,Nigeria,Nigeria_Supplier_13,27.87,2171.68,8.0,0.71,44,0.712,0.668,Medium,Medium,0.5,0.7727272727272728,0.4545454545454546,0.42399999999999993,0.5416181818181819,161
Palm Oil,82,Malaysia,Malaysia_Supplier_32,25.75,2949.96,7.0,1.0,29,0.837,0.849,Medium,Medium,0.5,0.11363636363636376,0.9090909090909091,0.6739999999999999,0.5404818181818183,162
Palm Oil,138,Thailand,Thailand_Supplier_38,24.68,1916.32,2.0,0.97,42,0.665,0.683,Low,Low,1.0,0.181818181818182,0.5151515151515151,0.33000000000000007,0.5402424242424243,163
Palm Oil,140,Thailand,Thailand_Supplier_40,29.0,1581.94,5.0,0.69,47,0.736,0.873,Medium,Medium,0.5,0.8181818181818183,0.36363636363636365,0.472,0.5398545454545455,164
Palm Oil,185,Colombia,Colombia_Supplier_35,25.46,1543.74,3.0,0.94,51,0.785,0.998,Low,Low,1.0,0.2500000000000002,0.24242424242424243,0.5700000000000001,0.5371060606060607,165
Palm Oil,148,Thailand,Thailand_Supplier_48,29.14,1264.85,9.0,0.7,34,0.87,0.876,High,High,0.0,0.7954545454545455,0.7575757575757576,0.74,0.5362575757575758,166
Palm Oil,57,Malaysia,Malaysia_Supplier_7,29.95,2033.53,7.0,0.82,40,0.777,0.745,Medium,Medium,0.5,0.5227272727272729,0.5757575757575757,0.554,0.5354212121212122,167
Palm Oil,119,Thailand,Thailand_Supplier_19,31.07,1428.08,6.0,0.91,33,0.771,0.905,Medium,Medium,0.5,0.3181818181818181,0.7878787878787878,0.542,0.5349151515151515,168
Palm Oil,145,Thailand,Thailand_Supplier_45,31.93,1299.18,6.0,0.79,43,0.787,0.781,Medium,Medium,0.5,0.5909090909090908,0.48484848484848486,0.5740000000000001,0.533739393939394,169
Palm Oil,200,Colombia,Colombia_Supplier_50,24.44,1566.01,4.0,1.04,45,0.804,0.798,Low,Low,1.0,0.022727272727272707,0.4242424242424242,0.6080000000000001,0.5333424242424243,170
Palm Oil,147,Thailand,Thailand_Supplier_47,31.09,1793.04,3.0,0.87,35,0.745,1.0,Medium,Medium,0.5,0.40909090909090917,0.7272727272727273,0.49,0.5320909090909092,171
Palm Oil,192,Colombia,Colombia_Supplier_42,22.35,1842.45,5.0,0.87,47,0.597,0.791,Low,Low,1.0,0.40909090909090917,0.36363636363636365,0.19399999999999995,0.5319818181818182,172
Palm Oil,56,Malaysia,Malaysia_Supplier_6,28.99,2116.9,7.0,0.94,28,0.711,0.718,Medium,Medium,0.5,0.2500000000000002,0.9393939393939394,0.42199999999999993,0.5317484848484849,173
Palm Oil,216,Nigeria,Nigeria_Supplier_16,27.46,1257.07,3.0,0.85,59,0.795,0.737,Low,Low,1.0,0.4545454545454546,0.0,0.5900000000000001,0.5316363636363637,174
Palm Oil,195,Colombia,Colombia_Supplier_45,27.89,1983.41,4.0,0.97,42,0.636,1.0,Low,Low,1.0,0.181818181818182,0.5151515151515151,0.272,0.5286424242424242,175
Palm Oil,59,Malaysia,Malaysia_Supplier_9,31.58,2153.35,3.0,0.96,43,0.998,0.859,Medium,Medium,0.5,0.2045454545454547,0.48484848484848486,0.996,0.5215484848484849,176
Palm Oil,188,Colombia,Colombia_Supplier_38,24.04,1571.71,5.0,1.05,44,0.769,0.862,Low,Low,1.0,0.0,0.4545454545454546,0.538,0.5212363636363637,177
Palm Oil,107,Thailand,Thailand_Supplier_7,30.45,1785.35,4.0,0.84,46,0.873,0.772,Medium,Medium,0.5,0.4772727272727274,0.3939393939393939,0.746,0.5170030303030303,178
Palm Oil,23,Indonesia,Indonesia_Supplier_23,26.45,2259.94,8.0,0.83,38,0.707,0.622,Medium,Medium,0.5,0.5000000000000001,0.6363636363636364,0.4139999999999999,0.5168909090909091,179
Palm Oil,28,Indonesia,Indonesia_Supplier_28,25.91,3267.31,3.0,0.86,42,0.816,0.808,Medium,Medium,0.5,0.4318181818181819,0.5151515151515151,0.6319999999999999,0.5131424242424243,180
Palm Oil,165,Colombia,Colombia_Supplier_15,27.34,1579.41,6.0,0.88,51,0.638,0.759,Low,Low,1.0,0.38636363636363635,0.24242424242424243,0.276,0.5123969696969697,181
Palm Oil,30,Indonesia,Indonesia_Supplier_30,25.92,3343.28,3.0,0.75,49,0.79,0.81,Medium,Medium,0.5,0.6818181818181819,0.303030303030303,0.5800000000000001,0.5122121212121212,182
Palm Oil,205,Nigeria,Nigeria_Supplier_5,26.88,1551.51,10.0,0.72,52,0.802,0.618,Medium,Medium,0.5,0.75,0.21212121212121215,0.6040000000000001,0.511330303030303,183
Palm Oil,203,Nigeria,Nigeria_Supplier_3,25.94,2128.14,8.0,0.64,52,0.687,0.702,Medium,Medium,0.5,0.9318181818181818,0.21212121212121215,0.3740000000000001,0.5107848484848485,184
Palm Oil,236,Nigeria,Nigeria_Supplier_36,24.12,2454.52,9.0,0.65,58,0.805,0.734,Medium,Medium,0.5,0.9090909090909091,0.030303030303030276,0.6100000000000001,0.5068484848484849,185
Palm Oil,137,Thailand,Thailand_Supplier_37,31.16,1836.67,3.0,0.9,38,0.777,0.789,Medium,Medium,0.5,0.34090909090909094,0.6363636363636364,0.554,0.5051181818181818,186
Palm Oil,156,Colombia,Colombia_Supplier_6,26.38,2481.3,4.0,1.04,47,0.769,0.788,Low,Low,1.0,0.022727272727272707,0.36363636363636365,0.538,0.5041909090909091,187
Palm Oil,37,Indonesia,Indonesia_Supplier_37,25.66,2282.18,8.0,0.89,43,0.854,0.898,Medium,Medium,0.5,0.36363636363636365,0.48484848484848486,0.708,0.5037212121212121,188
Palm Oil,121,Thailand,Thailand_Supplier_21,28.37,1431.95,7.0,0.9,41,0.83,0.727,Medium,Medium,0.5,0.34090909090909094,0.5454545454545454,0.6599999999999999,0.5035909090909091,189
Palm Oil,36,Indonesia,Indonesia_Supplier_36,27.14,2944.1,6.0,0.94,47,0.999,0.669,Medium,Medium,0.5,0.2500000000000002,0.36363636363636365,0.998,0.503009090909091,190
Palm Oil,198,Colombia,Colombia_Supplier_48,23.8,1858.72,4.0,1.05,48,0.796,0.906,Low,Low,1.0,0.0,0.33333333333333337,0.5920000000000001,0.5017333333333334,191
Palm Oil,71,Malaysia,Malaysia_Supplier_21,25.11,2834.93,4.0,0.97,27,0.657,0.855,Medium,Medium,0.5,0.181818181818182,0.9696969696969697,0.31400000000000006,0.500678787878788,192
Palm Oil,162,Colombia,Colombia_Supplier_12,26.79,1895.97,5.0,1.0,53,0.817,0.78,Low,Low,1.0,0.11363636363636376,0.18181818181818177,0.6339999999999999,0.5006636363636363,193
Palm Oil,130,Thailand,Thailand_Supplier_30,31.73,1632.5,5.0,0.87,41,0.779,0.929,Medium,Medium,0.5,0.40909090909090917,0.5454545454545454,0.558,0.5002363636363637,194
Palm Oil,33,Indonesia,Indonesia_Supplier_33,24.49,2127.26,10.0,0.78,48,0.778,0.65,Medium,Medium,0.5,0.6136363636363635,0.33333333333333337,0.556,0.4979424242424243,195
Palm Oil,241,Nigeria,Nigeria_Supplier_41,24.65,2436.94,10.0,0.71,58,0.857,0.936,Medium,Medium,0.5,0.7727272727272728,0.030303030303030276,0.714,0.49355757575757575,196
Palm Oil,53,Malaysia,Malaysia_Supplier_3,26.04,2681.5,8.0,0.92,43,0.869,0.958,Medium,Medium,0.5,0.2954545454545454,0.48484848484848486,0.738,0.49267575757575754,197
Palm Oil,233,Nigeria,Nigeria_Supplier_33,31.56,2034.25,6.0,0.68,48,0.617,0.708,Medium,Medium,0.5,0.8409090909090908,0.33333333333333337,0.23399999999999999,0.49036060606060605,198
Palm Oil,220,Nigeria,Nigeria_Supplier_20,24.95,1575.55,10.0,0.71,55,0.791,0.542,Medium,Medium,0.5,0.7727272727272728,0.12121212121212122,0.5820000000000001,0.4898848484848485,199
Palm Oil,224,Nigeria,Nigeria_Supplier_24,29.55,2202.46,6.0,0.64,55,0.682,0.703,Medium,Medium,0.5,0.9318181818181818,0.12121212121212122,0.3640000000000001,0.4860575757575758,200
Palm Oil,123,Thailand,Thailand_Supplier_23,28.15,1267.61,7.0,0.88,47,0.869,0.975,Medium,Medium,0.5,0.38636363636363635,0.36363636363636365,0.738,0.4851,201
Palm Oil,222,Nigeria,Nigeria_Supplier_22,26.26,2435.6,11.0,0.75,44,0.625,0.736,Medium,Medium,0.5,0.6818181818181819,0.4545454545454546,0.25,0.4840909090909091,202
Palm Oil,142,Thailand,Thailand_Supplier_42,31.54,1440.69,4.0,0.92,45,0.884,0.771,Medium,Medium,0.5,0.2954545454545454,0.4242424242424242,0.768,0.4835242424242424,203
Palm Oil,155,Colombia,Colombia_Supplier_5,24.47,1847.34,2.0,1.04,46,0.694,0.767,Low,Low,1.0,0.022727272727272707,0.3939393939393939,0.3879999999999999,0.4817666666666666,204
Palm Oil,94,Malaysia,Malaysia_Supplier_44,30.21,2770.92,4.0,0.98,37,0.811,0.944,Medium,Medium,0.5,0.15909090909090917,0.6666666666666667,0.6220000000000001,0.480839393939394,205
Palm Oil,85,Malaysia,Malaysia_Supplier_35,28.41,2086.99,5.0,0.77,38,0.5,0.771,Medium,Medium,0.5,0.6363636363636364,0.6363636363636364,0.0,0.46818181818181814,206
Palm Oil,46,Indonesia,Indonesia_Supplier_46,28.84,3122.39,6.0,0.87,30,0.865,0.651,High,High,0.0,0.40909090909090917,0.8787878787878788,0.73,0.46796969696969704,207
Palm Oil,110,Thailand,Thailand_Supplier_10,31.76,1293.9,9.0,0.69,46,0.911,0.899,High,High,0.0,0.8181818181818183,0.3939393939393939,0.8220000000000001,0.4674303030303031,208
Palm Oil,135,Thailand,Thailand_Supplier_35,28.38,1654.38,4.0,0.9,37,0.663,0.619,Medium,Medium,0.5,0.34090909090909094,0.6666666666666667,0.32600000000000007,0.4670939393939395,209
Palm Oil,116,Thailand,Thailand_Supplier_16,31.42,1260.27,5.0,0.77,44,0.609,0.82,Medium,Medium,0.5,0.6363636363636364,0.4545454545454546,0.21799999999999997,0.4663272727272727,210
Palm Oil,202,Nigeria,Nigeria_Supplier_2,26.57,1819.37,9.0,0.78,52,0.771,0.651,Medium,Medium,0.5,0.6136363636363635,0.21212121212121215,0.542,0.4648393939393939,211
Palm Oil,58,Malaysia,Malaysia_Supplier_8,29.78,2720.04,5.0,0.97,36,0.731,0.568,Medium,Medium,0.5,0.181818181818182,0.696969696969697,0.46199999999999997,0.4620969696969698,212
Palm Oil,246,Nigeria,Nigeria_Supplier_46,29.42,2289.28,8.0,0.64,43,0.761,0.874,High,High,0.0,0.9318181818181818,0.48484848484848486,0.522,0.4585666666666666,213
Palm Oil,231,Nigeria,Nigeria_Supplier_31,30.97,2074.51,6.0,0.8,41,0.572,0.741,Medium,Medium,0.5,0.5681818181818181,0.5454545454545454,0.1439999999999999,0.4572090909090909,214
Palm Oil,38,Indonesia,Indonesia_Supplier_38,26.51,3399.09,3.0,0.76,46,0.609,0.885,Medium,Medium,0.5,0.6590909090909091,0.3939393939393939,0.21799999999999997,0.4568575757575758,215
Palm Oil,242,Nigeria,Nigeria_Supplier_42,26.15,1678.98,11.0,0.85,45,0.711,0.695,Medium,Medium,0.5,0.4545454545454546,0.4242424242424242,0.42199999999999993,0.45409696969696967,216
Palm Oil,41,Indonesia,Indonesia_Supplier_41,27.31,2841.41,3.0,0.88,42,0.684,0.819,Medium,Medium,0.5,0.38636363636363635,0.5151515151515151,0.3680000000000001,0.44897878787878787,217
Palm Oil,5,Indonesia,Indonesia_Supplier_5,25.63,3243.11,5.0,0.95,45,0.838,0.839,Medium,Medium,0.5,0.2272727272727274,0.4242424242424242,0.6759999999999999,0.44807878787878785,218
Palm Oil,1,Indonesia,Indonesia_Supplier_1,26.25,3426.07,4.0,0.91,42,0.722,0.697,Medium,Medium,0.5,0.3181818181818181,0.5151515151515151,0.44399999999999995,0.44713333333333327,219
Palm Oil,229,Nigeria,Nigeria_Supplier_29,28.5,2431.22,6.0,0.85,40,0.598,0.664,Medium,Medium,0.5,0.4545454545454546,0.5757575757575757,0.19599999999999995,0.4467757575757576,220
Palm Oil,9,Indonesia,Indonesia_Supplier_9,28.82,2279.86,7.0,0.9,47,0.781,0.727,Medium,Medium,0.5,0.34090909090909094,0.36363636363636365,0.562,0.4385363636363636,221
Palm Oil,87,Malaysia,Malaysia_Supplier_37,31.05,2116.9,2.0,0.8,39,0.857,0.761,High,High,0.0,0.5681818181818181,0.6060606060606061,0.714,0.4363606060606061,222
Palm Oil,112,Thailand,Thailand_Supplier_12,28.54,1938.45,9.0,0.84,28,0.69,0.636,High,High,0.0,0.4772727272727274,0.9393939393939394,0.3799999999999999,0.4301666666666667,223
Palm Oil,22,Indonesia,Indonesia_Supplier_22,28.36,3463.78,5.0,0.66,49,0.83,0.837,High,High,0.0,0.8863636363636362,0.303030303030303,0.6599999999999999,0.42934848484848476,224
Palm Oil,101,Thailand,Thailand_Supplier_1,31.81,1536.9,9.0,0.74,41,0.774,0.613,High,High,0.0,0.7045454545454546,0.5454545454545454,0.548,0.42210000000000003,225
Palm Oil,217,Nigeria,Nigeria_Supplier_17,25.94,2448.82,9.0,0.79,59,0.805,0.642,Medium,Medium,0.5,0.5909090909090908,0.0,0.6100000000000001,0.4197272727272727,226
Palm Oil,24,Indonesia,Indonesia_Supplier_24,28.55,2021.59,3.0,0.91,44,0.687,0.771,Medium,Medium,0.5,0.3181818181818181,0.4545454545454546,0.3740000000000001,0.41798181818181823,227
Palm Oil,80,Malaysia,Malaysia_Supplier_30,30.39,2997.93,8.0,0.92,29,0.79,0.72,High,High,0.0,0.2954545454545454,0.9090909090909091,0.5800000000000001,0.41713636363636364,228
Palm Oil,54,Malaysia,Malaysia_Supplier_4,30.73,2139.77,3.0,0.94,38,0.599,0.836,Medium,Medium,0.5,0.2500000000000002,0.6363636363636364,0.19799999999999995,0.41119090909090916,229
Palm Oil,225,Nigeria,Nigeria_Supplier_25,31.78,1493.96,3.0,0.82,59,0.818,0.585,Medium,Medium,0.5,0.5227272727272729,0.0,0.6359999999999999,0.40788181818181823,230
Palm Oil,235,Nigeria,Nigeria_Supplier_35,31.75,1984.73,4.0,0.78,52,0.62,0.783,Medium,Medium,0.5,0.6136363636363635,0.21212121212121215,0.24,0.4044393939393939,231
Palm Oil,50,Indonesia,Indonesia_Supplier_50,29.38,2120.35,9.0,0.85,48,0.984,0.912,High,High,0.0,0.4545454545454546,0.33333333333333337,0.968,0.390569696969697,232
Palm Oil,19,Indonesia,Indonesia_Supplier_19,27.69,3485.08,10.0,0.92,40,0.924,0.751,High,High,0.0,0.2954545454545454,0.5757575757575757,0.8480000000000001,0.3874030303030303,233
Palm Oil,230,Nigeria,Nigeria_Supplier_30,29.64,2262.27,8.0,0.72,42,0.638,0.599,High,High,0.0,0.75,0.5151515151515151,0.276,0.3714878787878788,234
Palm Oil,29,Indonesia,Indonesia_Supplier_29,28.82,2423.05,10.0,0.88,45,0.911,0.752,High,High,0.0,0.38636363636363635,0.4242424242424242,0.8220000000000001,0.36705151515151513,235
Palm Oil,42,Indonesia,Indonesia_Supplier_42,24.82,2021.82,9.0,0.91,48,0.61,0.744,Medium,Medium,0.5,0.3181818181818181,0.33333333333333337,0.21999999999999997,0.3568787878787879,236
Palm Oil,86,Malaysia,Malaysia_Supplier_36,28.74,2824.68,8.0,0.9,37,0.755,0.848,High,High,0.0,0.34090909090909094,0.6666666666666667,0.51,0.3538939393939394,237
Palm Oil,4,Indonesia,Indonesia_Supplier_4,24.21,3363.98,10.0,0.93,31,0.679,0.592,High,High,0.0,0.2727272727272727,0.8484848484848485,0.3580000000000001,0.3519030303030303,238
Palm Oil,206,Nigeria,Nigeria_Supplier_6,29.33,2455.86,7.0,0.71,59,0.5,0.702,Medium,Medium,0.5,0.7727272727272728,0.0,0.0,0.3431818181818182,239
Palm Oil,245,Nigeria,Nigeria_Supplier_45,30.63,2226.08,9.0,0.77,50,0.787,0.669,High,High,0.0,0.6363636363636364,0.2727272727272727,0.5740000000000001,0.3420727272727273,240
Palm Oil,69,Malaysia,Malaysia_Supplier_19,31.14,2817.44,4.0,0.89,33,0.612,0.97,High,High,0.0,0.36363636363636365,0.7878787878787878,0.22399999999999998,0.33267878787878785,241
Palm Oil,226,Nigeria,Nigeria_Supplier_26,29.94,2302.95,10.0,0.72,51,0.69,0.723,High,High,0.0,0.75,0.24242424242424243,0.3799999999999999,0.3241060606060606,242
Palm Oil,125,Thailand,Thailand_Supplier_25,30.05,1547.57,8.0,0.93,38,0.725,0.803,High,High,0.0,0.2727272727272727,0.6363636363636364,0.44999999999999996,0.31727272727272726,243
Palm Oil,14,Indonesia,Indonesia_Supplier_14,28.9,2832.8,7.0,0.87,47,0.805,0.785,High,High,0.0,0.40909090909090917,0.36363636363636365,0.6100000000000001,0.31518181818181823,244
Palm Oil,77,Malaysia,Malaysia_Supplier_27,28.34,2872.95,7.0,1.0,43,0.902,0.813,High,High,0.0,0.11363636363636376,0.48484848484848486,0.804,0.3104212121212122,245
Palm Oil,208,Nigeria,Nigeria_Supplier_8,29.42,1990.08,8.0,0.87,45,0.696,0.684,High,High,0.0,0.40909090909090917,0.4242424242424242,0.3919999999999999,0.28673333333333334,246
Palm Oil,214,Nigeria,Nigeria_Supplier_14,28.98,2215.72,9.0,0.74,57,0.718,0.715,High,High,0.0,0.7045454545454546,0.06060606060606055,0.43599999999999994,0.2784878787878788,247
Palm Oil,218,Nigeria,Nigeria_Supplier_18,31.26,2426.81,10.0,0.77,55,0.719,0.7,High,High,0.0,0.6363636363636364,0.12121212121212122,0.43799999999999994,0.2769939393939394,248
Palm Oil,39,Indonesia,Indonesia_Supplier_39,29.82,3263.18,9.0,0.88,48,0.735,0.812,High,High,0.0,0.38636363636363635,0.33333333333333337,0.47,0.2739242424242424,249
Palm Oil,18,Indonesia,Indonesia_Supplier_18,24.09,3392.48,9.0,0.93,43,0.692,0.765,High,High,0.0,0.2727272727272727,0.48484848484848486,0.3839999999999999,0.26619393939393937,250
